,year,avg_vote,genre_1,genre_2,genre_2
27678,1993,5.6,Comedy,Crime,
27679,1993,7.5,Drama,War,
27680,1993,7.0,Comedy,Drama,
27681,1993,6.2,Drama,History,
27682,1993,7.0,Drama,,
27683,1993,5.4,Action,Crime,Drama
27684,1993,4.7,Thriller,,
27685,1993,5.9,Action,Crime,Mystery
27686,1993,6.4,Drama,,
27687,1993,6.9,Comedy,Family,
27688,1993,4.8,Thriller,,
27689,1993,4.1,Adventure,Comedy,Family
27690,1992,8.1,Drama,Romance,
27691,1990,7.0,Drama,,
27692,1993,5.1,Action,Adventure,Comedy
27693,1993,6.6,Drama,Thriller,
27694,1992,5.2,Action,Drama,
27695,1993,6.2,Comedy,Fantasy,Horror
27696,1993,6.8,Drama,Music,
27697,1992,3.8,Action,Crime,Drama
27698,1992,6.3,Drama,History,Romance
27699,1993,4.5,Action,Sci-Fi,
27700,1994,6.0,Comedy,,
27701,1993,7.2,Action,Comedy,Drama
27702,1993,6.2,Drama,,
27703,1993,7.6,Comedy,Romance,
27704,1993,6.1,Comedy,,
27705,1993,6.8,Biography,Drama,Music
27706,1993,6.3,Comedy,Crime,Mystery
27707,1993,5.6,Action,Drama,
27708,1993,4.8,Action,Adventure,Comedy
27709,1993,6.5,Drama,,
27710,1993,5.3,Drama,Thriller,
27711,1993,5.1,Action,,
27712,1993,6.8,Comedy,Western,
27713,1994,6.5,Comedy,Drama,
27714,1993,7.4,Biography,Drama,Music
27715,1993,7.2,Action,Crime,Drama
27716,1993,7.3,Biography,Drama,
27717,1993,6.4,Action,Adventure,Comedy
27718,1993,5.5,Comedy,Romance,
27719,1993,6.5,Drama,,
27720,1994,6.9,Drama,,
27721,1993,5.5,Horror,Sci-Fi,
27722,1993,7.6,Biography,,
27723,1993,4.3,Action,Adventure,Sci-Fi
27724,1993,5.5,Drama,Horror,Romance
27725,1993,3.5,Horror,,
27726,1993,6.2,Comedy,,
27727,1994,6.2,Comedy,Romance,
27728,1993,7.8,Action,Biography,Drama
27729,1993,6.3,Comedy,Drama,
27730,1993,3.7,Horror,Thriller,
27731,1993,6.4,Comedy,Drama,Romance
27732,1993,5.6,Comedy,Fantasy,
27733,1993,6.1,Comedy,Crime,Romance
27734,1993,4.7,Comedy,,
27735,1993,6.4,Drama,History,
27736,1993,6.0,Drama,Thriller,
27737,1993,7.9,Drama,Music,Mystery
27738,1994,5.4,Animation,Adventure,Comedy
27739,1993,7.9,Crime,Drama,Romance
27740,1993,6.8,Comedy,,
27741,1993,6.2,Comedy,Drama,
27742,1993,6.3,Comedy,Drama,
27743,1993,6.2,Comedy,,
27744,1993,6.1,Crime,Drama,Romance
27745,1993,7.2,Drama,,
27746,1993,7.0,Drama,Thriller,Fantasy
27747,1992,8.6,Drama,Crime,
27748,1993,6.4,Comedy,Drama,
27749,1993,6.2,Drama,,
27750,1992,5.2,Horror,,
27751,1993,6.8,Drama,Romance,
27752,1993,5.4,Comedy,Drama,Romance
27753,1993,4.1,Comedy,,
27754,1993,7.4,Drama,,
27755,1993,6.3,Drama,Horror,Mystery
27756,1992,5.9,Drama,Romance,
27757,1993,7.0,Drama,,
27758,1992,6.4,Drama,,
27759,1994,8.3,Drama,,
27760,1994,4.7,Action,Drama,
27761,1993,7.1,Comedy,Fantasy,
27762,1992,7.5,Drama,Romance,War
27763,1993,6.9,Drama,Thriller,
27764,1993,5.4,Action,Fantasy,Horror
27765,1993,6.2,Comedy,,
27766,1993,6.2,Comedy,Music,
27767,1993,6.1,Animation,Adventure,Comedy
27768,1992,5.8,Comedy,Crime,
27769,1993,4.9,Adventure,Comedy,Fantasy
27770,1993,5.5,Comedy,Fantasy,
27771,1993,7.8,Drama,,
27772,1993,7.3,Biography,Drama,Music
27773,1993,6.1,Comedy,,
27774,1994,6.0,Crime,Drama,Mystery
27775,1993,6.6,Drama,,
27776,1994,5.4,Drama,Mystery,Thriller
27777,1993,5.9,Action,Adventure,Family
27778,1993,5.4,Comedy,Drama,Mystery
27779,1993,5.7,Drama,Romance,Thriller
27780,1993,4.8,Drama,Thriller,
27781,1993,5.6,Comedy,Fantasy,
27782,1993,7.4,Comedy,,
27783,1995,4.0,Comedy,Horror,
27784,1993,5.1,Horror,Mystery,
27785,1993,7.0,Biography,Comedy,Drama
27786,1994,4.1,Drama,Mystery,Thriller
27787,1992,6.8,Action,Adventure,Biography
27788,1993,6.7,Action,Comedy,History
27789,1993,7.0,Drama,Romance,
27790,1993,5.9,Romance,Thriller,
27791,1993,6.7,Action,Crime,Drama
27792,1993,6.0,Action,Comedy,Fantasy
27793,1992,7.9,Drama,History,
27794,1993,5.9,Action,Sci-Fi,Thriller
27795,1993,6.3,Action,Fantasy,
27796,1993,7.3,Drama,,
27797,1993,5.5,Crime,Thriller,
27798,1993,5.6,Action,Adventure,Comedy
27799,1993,7.1,Comedy,Drama,Fantasy
27800,1993,6.3,Action,Comedy,Fantasy
27801,1993,6.0,Action,Adventure,Fantasy
27802,1993,5.4,Comedy,Crime,
27803,1993,6.7,Drama,,
27804,1993,6.4,Action,Fantasy,History
27805,1993,6.5,Adventure,Drama,Romance
27806,1993,5.7,Crime,Drama,
27807,1993,5.3,Comedy,Drama,Fantasy
27808,1993,6.1,Horror,,
27809,1993,6.0,Musical,,
27810,1992,6.5,Action,Adventure,Romance
27811,1993,6.9,Comedy,Drama,
27812,1991,5.8,Action,Drama,
27813,1993,6.8,Action,Crime,Drama
27814,1993,6.6,Comedy,Romance,
27815,1993,6.8,Biography,Drama,
27816,1993,6.1,Drama,Romance,Thriller
27817,1993,7.9,Comedy,Drama,
27818,1989,5.9,Drama,History,Romance
27819,1994,5.8,Action,Drama,Romance
27820,1994,6.5,Drama,,
27821,1994,7.1,Comedy,,
27822,1994,6.2,Romance,Drama,
27823,1994,7.2,Romance,Action,Drama
27824,1994,4.6,Action,Comedy,Family
27825,1994,7.2,Drama,,
27826,1994,6.6,Biography,Drama,Sport
27827,1995,7.0,Comedy,Drama,Mystery
27828,1994,5.8,Drama,,
27829,1995,3.6,Action,Thriller,
27830,1995,6.8,Drama,Thriller,
27831,1994,6.6,Crime,Drama,Sport
27832,1994,6.9,Comedy,,
27833,1994,4.5,Comedy,Drama,Romance
27834,1994,7.4,Comedy,Music,
27835,1986,6.0,Animation,Action,Sci-Fi
27836,1994,6.2,Drama,Romance,
27837,1994,7.5,Drama,,
27838,1994,5.5,Comedy,Family,Sport
27839,1994,6.1,Comedy,Crime,Music
27840,1994,7.1,Comedy,Fantasy,Romance
27841,1994,5.4,Comedy,Music,Romance
27842,1993,7.0,Drama,,
27843,1994,4.8,Horror,Mystery,Thriller
27844,1994,4.8,Action,Drama,
27845,1994,6.9,Comedy,Crime,Drama
27846,1993,4.2,Action,Sci-Fi,
27847,1993,5.7,Action,Crime,Drama
27848,1994,6.2,Drama,Mystery,
27849,1994,5.8,Horror,Thriller,
27850,1994,6.4,Drama,,
27851,1994,4.5,Action,Comedy,Drama
27852,1994,8.2,Comedy,Romance,
27853,1994,5.7,Adventure,Drama,Family
27854,1994,5.8,Crime,Drama,Thriller
27855,1994,5.4,Action,Adventure,Thriller
27856,1994,6.2,Comedy,Family,Fantasy
27857,1994,6.9,Drama,Thriller,
27858,1997,4.3,Drama,Thriller,
27859,1995,5.9,Comedy,,
27860,1994,4.5,Action,Sci-Fi,
27861,1994,5.6,Adventure,War,
27862,1994,6.0,Animation,Adventure,Comedy
27863,1995,5.3,Action,Sci-Fi,Thriller
27864,1994,6.4,Comedy,Drama,
27865,1994,6.1,Adventure,Comedy,Crime
27866,1994,5.6,Comedy,Drama,
27867,1994,5.5,Action,Crime,Drama
27868,1994,4.5,Crime,Drama,
27869,1994,5.2,Action,Adventure,Romance
27870,1994,6.3,Comedy,Drama,Family
27871,1994,7.6,Biography,Crime,Drama
27872,1994,4.7,Drama,,
27873,1994,7.0,Comedy,Drama,Romance
27874,1994,5.3,Drama,,
27875,1994,4.5,Comedy,Family,Fantasy
27876,1994,5.2,Thriller,Drama,
27877,1994,8.0,Drama,,
27878,1994,6.5,Comedy,,
27879,1994,6.4,Comedy,,
27880,1994,5.6,Action,Comedy,Crime
27881,1994,6.5,Comedy,,
27882,1991,6.2,Action,Comedy,Crime
27883,1994,6.9,Comedy,Drama,
27884,1995,6.3,Crime,Drama,
27885,1995,3.9,Adventure,Family,
27886,1994,6.5,Drama,,
27887,1994,7.7,Animation,Action,Comedy
27888,1994,6.6,Adventure,Drama,Family
27889,1994,5.3,Comedy,Crime,Family
27890,1994,5.0,Action,Comedy,Crime
27891,1993,6.2,Crime,Drama,Mystery
27892,1994,4.3,Action,Thriller,
27893,1994,6.3,Action,Crime,Drama
27894,1994,6.2,Drama,Sport,
27895,1994,6.4,Drama,Romance,
27896,1994,5.6,Action,Crime,Thriller
27897,1994,6.0,Crime,Drama,Mystery
27898,1994,6.1,Comedy,Family,Western
27899,1994,5.0,Crime,Drama,
27900,1994,4.7,Drama,Horror,
27901,1994,6.1,Comedy,Horror,Sci-Fi
27902,1994,4.7,Comedy,Crime,
27903,1994,6.8,Drama,Music,
27904,1994,4.3,Thriller,,
27905,1994,7.2,Drama,,
27906,1994,4.9,Comedy,Romance,
27907,1994,7.4,Comedy,Crime,
27908,1994,5.5,Comedy,Romance,
27909,1994,6.5,Drama,,
27910,1993,5.8,Fantasy,Romance,
27911,1994,6.4,Drama,Fantasy,
27912,1994,6.2,Drama,,
27913,1994,6.1,Romance,Drama,
27914,1993,3.9,Action,Thriller,
27915,1994,5.4,Adventure,Comedy,Romance
27916,1994,3.0,Action,Crime,Thriller
27917,1994,6.9,Comedy,Drama,
27918,1994,6.1,Drama,,
27919,1994,6.1,Adventure,Comedy,Family
27920,1995,6.0,Comedy,,
27921,1994,6.6,Drama,,
27922,1994,6.4,Crime,Drama,Romance
27923,1994,2.5,Comedy,,
27924,1994,6.6,Comedy,,
27925,1995,6.7,Comedy,History,
27926,1993,7.3,Biography,Comedy,Drama
27927,1994,5.0,Romance,Thriller,
27928,1994,7.0,Drama,,
27929,1995,6.6,Biography,Drama,
27930,1994,5.2,Comedy,,
27931,1994,3.7,Action,Comedy,Crime
27932,1995,4.5,Adventure,Comedy,Fantasy
27933,1994,5.9,Action,Adventure,Comedy
27934,1994,5.2,Action,Comedy,Drama
27935,1994,5.4,History,War,
27936,1992,6.0,Action,Crime,Romance
27937,1995,4.2,Horror,Thriller,
27938,1994,6.3,Crime,Drama,Mystery
27939,1994,8.1,Comedy,Crime,Drama
27940,1994,6.7,Action,Crime,Thriller
27941,1994,6.2,Action,Drama,Horror
27942,1994,5.6,Comedy,,
27943,1994,7.6,Comedy,Horror,
27944,1994,4.4,Action,Horror,Sci-Fi
27945,1994,5.7,Comedy,Mystery,
27946,1994,6.9,Action,Crime,Drama
27947,1994,7.7,Comedy,,
27948,1994,6.8,Crime,Drama,Mystery
27949,1994,5.5,Comedy,,
27950,1993,5.8,Drama,,
27951,1994,4.7,Horror,,
27952,1994,6.4,Biography,Drama,Sport
27953,1994,6.9,Drama,History,Romance
27954,1994,5.2,Mystery,Romance,Thriller
27955,1994,6.5,Drama,,
27956,1994,6.1,Drama,,
27957,1993,4.8,Thriller,,
27958,1994,5.2,Comedy,Crime,Thriller
27959,1994,6.6,Comedy,Drama,Romance
27960,1994,6.6,Drama,Romance,
27961,1994,6.0,Action,Comedy,Crime
27962,1994,4.6,Action,,
27963,1994,3.9,Drama,Thriller,
27964,1994,4.7,Drama,Mystery,Thriller
27965,1994,7.0,Comedy,Drama,
27966,1994,7.6,Action,Drama,Fantasy
27967,1994,6.0,Drama,,
27968,1994,3.8,Action,Sci-Fi,
27969,1993,4.2,Action,Sci-Fi,
27970,1994,3.7,Action,Sci-Fi,
27971,1994,6.1,Comedy,Drama,Family
27972,1994,7.0,Action,Fantasy,
27973,1994,6.4,Comedy,Family,
27974,1994,5.1,Comedy,,
27975,1994,7.1,Comedy,Drama,
27976,1995,4.8,Drama,Thriller,
27977,1994,4.0,Thriller,,
27978,1995,4.3,Action,Thriller,
27979,1994,5.3,Action,,
27980,1994,2.5,Action,Sci-Fi,
27981,1995,4.6,Horror,Thriller,
27982,1993,6.1,Drama,Horror,Mystery
27983,1993,4.8,Horror,Sci-Fi,
27984,1994,5.4,Animation,Horror,Mystery
27985,1993,7.8,Action,Drama,Romance
27986,1994,5.3,Thriller,,
27987,1994,5.1,Drama,,
27988,1994,4.6,Mystery,Thriller,
27989,1994,5.4,Action,Crime,Drama
27990,1994,5.7,Action,Horror,Sci-Fi
27991,1994,4.5,Action,Drama,
27992,1994,4.9,Action,Crime,Drama
27993,1994,7.3,Drama,Mystery,Thriller
27994,1994,4.6,Thriller,,
27995,1994,7.2,Comedy,Horror,
27996,1995,4.7,Drama,,
27997,1994,3.7,Horror,,
27998,1995,1.7,Comedy,,
27999,1994,5.5,Thriller,,
28000,1993,5.5,Drama,,
28001,1994,5.3,Thriller,,
28002,1992,6.2,Drama,Romance,War
28003,1994,7.1,Comedy,,
28004,1994,3.7,Adventure,Comedy,Fantasy
28005,1994,6.1,Drama,Thriller,
28006,1995,7.4,Crime,Drama,Mystery
28007,1994,4.7,Comedy,Romance,
28008,1994,7.0,Drama,Romance,
28009,1992,4.3,Thriller,,
28010,1994,5.5,Adventure,Family,Fantasy
28011,1993,6.2,Drama,Mystery,Thriller
28012,1994,4.8,Drama,,
28013,1994,5.6,Action,Adventure,Thriller
28014,1994,5.1,Action,Adventure,
28015,1994,6.8,Action,Drama,
28016,1994,7.6,Comedy,,
28017,1994,7.3,Comedy,,
28018,1994,7.2,Action,Drama,
28019,1994,7.3,Drama,,
28020,1994,6.6,Crime,Drama,Thriller
28021,1994,7.1,Drama,,
28022,1994,6.1,Drama,Romance,
28023,1994,7.8,Biography,Comedy,Drama
28024,1994,4.8,Action,Comedy,Crime
28025,1994,5.7,Thriller,,
28026,1995,4.4,Horror,Thriller,
28027,1994,7.1,Crime,Drama,Thriller
28028,1994,6.7,Drama,Comedy,
28029,1994,6.7,Drama,Horror,Romance
28030,1995,5.6,Drama,,
28031,1994,7.2,Comedy,Drama,
28032,1994,4.7,Comedy,Family,Sport
28033,1994,4.9,Drama,,
28034,1994,5.6,Action,Adventure,Comedy
28035,1993,7.9,Comedy,Drama,
28036,1994,6.5,Drama,,
28037,1994,4.3,Comedy,Crime,Romance
28038,1994,7.0,Drama,,
28039,1995,4.6,Action,,
28040,1994,4.9,Horror,Thriller,
28041,1994,3.7,Action,Adventure,Fantasy
28042,1994,5.3,Crime,Drama,Romance
28043,1994,3.8,Action,Adventure,Family
28044,1994,6.8,Biography,Drama,Music
28045,1995,4.4,Crime,Drama,Thriller
28046,1994,7.4,Animation,Comedy,Drama
28047,1994,5.2,Comedy,Romance,
28048,1994,6.7,Comedy,Drama,Family
28049,1994,6.3,Crime,Drama,
28050,1994,6.0,Action,Crime,
28051,1994,4.0,Comedy,,
28052,1994,7.1,Animation,Action,Drama
28053,1994,3.9,Action,Comedy,
28054,1994,3.7,Action,Crime,Drama
28055,1994,5.8,Action,Adventure,Comedy
28056,1994,6.5,Drama,,
28057,1994,6.2,Action,Comedy,Drama
28058,1994,5.3,Mystery,Romance,Thriller
28059,1988,4.8,Horror,,
28060,1994,4.9,Mystery,Thriller,
28061,1995,4.9,Thriller,,
28062,1994,4.9,Comedy,Family,Fantasy
28063,1994,5.9,Comedy,,
28064,1993,6.0,Romance,War,Drama
28065,1994,5.9,Drama,,
28066,1994,8.8,Drama,Romance,
28067,1994,7.0,Comedy,Drama,Romance
28068,1994,6.7,Comedy,,
28069,1994,5.8,Biography,Western,
28070,1994,6.4,Drama,Horror,Romance
28071,1993,6.4,Comedy,Sci-Fi,
28072,1994,4.7,Action,Adventure,Drama
28073,1994,7.6,Crime,Drama,Thriller
28074,1994,6.8,Crime,Drama,
28075,1994,4.6,Comedy,Horror,
28076,1994,6.7,Animation,Action,Fantasy
28077,1994,5.6,Adventure,Drama,Fantasy
28078,1994,5.8,Action,Adventure,Crime
28079,1994,5.6,Comedy,Romance,Thriller
28080,1995,2.7,Drama,,
28081,1994,7.4,Adventure,Drama,Horror
28082,1995,2.7,Action,Drama,Fantasy
28083,1994,6.2,Crime,Drama,
28084,1990,4.7,Adventure,Family,Fantasy
28085,1994,5.6,Comedy,Drama,Romance
28086,1994,5.9,Action,Adventure,Fantasy
28087,1993,5.2,Crime,Drama,
28088,1994,5.0,Comedy,,
28089,1994,5.5,Action,Comedy,Drama
28090,1994,4.2,Horror,,
28091,1994,6.8,Drama,,
28092,1994,5.0,Comedy,,
28093,1994,6.3,Comedy,,
28094,1994,6.3,Comedy,,
28095,1993,6.0,Drama,,
28096,1995,6.9,Comedy,Drama,
28097,1994,6.2,Comedy,Drama,
28098,1994,7.3,Comedy,Romance,
28099,1993,5.3,Action,Comedy,Crime
28100,1994,7.2,Action,Comedy,Thriller
28101,1994,6.0,Action,Sci-Fi,
28102,1994,3.2,Comedy,,
28103,1994,6.5,Drama,Family,
28104,1994,5.6,Action,Crime,Thriller
28105,1994,4.8,Action,Crime,Romance
28106,1994,3.6,Crime,Drama,Thriller
28107,1995,6.7,Drama,,
28108,1994,7.0,Drama,War,
28109,1994,7.3,Biography,Crime,Drama
28110,1995,6.7,Comedy,Drama,Family
28111,1994,7.3,Animation,Comedy,Drama
28112,1996,6.3,Drama,,
28113,1993,2.9,Crime,Horror,Sci-Fi
28114,1994,5.2,Adventure,Comedy,Sci-Fi
28115,1994,4.5,Action,Fantasy,Romance
28116,1994,5.6,Drama,,
28117,1994,6.2,Drama,Romance,
28118,1995,6.1,Drama,,
28119,1994,2.5,Comedy,,
28120,1994,5.2,Comedy,Crime,
28121,1995,5.0,Comedy,,
28122,1995,7.1,Drama,,
28123,1994,4.8,Action,Drama,Thriller
28124,1994,7.1,Drama,,
28125,1994,6.4,Action,Adventure,Comedy
28126,1995,3.9,Action,Drama,Thriller
28127,1994,4.7,Comedy,Music,Romance
28128,1995,6.0,Comedy,,
28129,1994,6.2,Action,Comedy,Crime
28130,1994,6.1,Action,,
28131,1994,7.2,Comedy,Drama,Fantasy
28132,1994,7.5,Comedy,Drama,Musical
28133,1994,6.9,Adventure,Action,Fantasy
28134,1994,8.3,Drama,War,
28135,1994,5.1,Drama,Thriller,
28136,1994,6.9,Comedy,Drama,Romance
28137,1994,5.3,Action,Comedy,Romance
28138,1994,5.5,Comedy,Drama,
28139,1994,6.2,Comedy,Romance,
28140,1994,6.9,Drama,,
28141,1994,3.7,Action,Comedy,
28142,1994,3.9,Drama,Thriller,
28143,1994,6.4,Biography,Drama,
28144,1994,7.4,Biography,Drama,Music
28145,1994,4.8,Action,Adventure,Fantasy
28146,1994,4.0,Thriller,,
28147,1994,5.0,Comedy,War,
28148,1996,6.4,Drama,Thriller,
28149,1994,4.1,Drama,Mystery,Thriller
28150,1994,4.8,Thriller,,
28151,1994,6.5,Comedy,Drama,Romance
28152,1994,3.6,Drama,Horror,Romance
28153,1994,3.0,Action,Crime,Drama
28154,1994,2.9,Crime,Drama,Mystery
28155,1994,7.5,Drama,Horror,
28156,1993,4.2,Action,Horror,Sci-Fi
28157,1994,6.2,Drama,Romance,Thriller
28158,1994,4.4,Action,Comedy,
28159,1994,6.4,Comedy,Drama,Romance
28160,1994,5.6,Comedy,Family,
28161,1994,2.7,Comedy,,
28162,1995,6.1,Thriller,,
28163,1994,7.0,Drama,Mystery,Romance
28164,1994,5.2,Action,Drama,
28165,1994,6.6,Crime,Drama,Romance
28166,1995,4.9,Comedy,Crime,
28167,1994,5.3,Crime,Comedy,Drama
28168,1994,6.3,Comedy,Drama,
28169,1994,7.5,Action,Drama,
28170,1994,7.5,Comedy,,
28171,1994,7.2,Comedy,Drama,Romance
28172,1994,6.3,Action,Western,
28173,1994,5.5,Thriller,,
28174,1994,6.0,Adventure,Family,Romance
28175,1995,5.4,Action,Sci-Fi,Thriller
28176,1994,4.6,Comedy,Romance,Sci-Fi
28177,1994,6.6,Comedy,Crime,Drama
28178,1994,7.8,Comedy,Drama,Music
28179,1994,6.3,Adventure,Drama,
28180,1994,5.6,Crime,Drama,
28181,1994,5.8,Fantasy,Horror,
28182,1993,7.0,Drama,History,Mystery
28183,1994,7.1,Comedy,Drama,
28184,1995,6.7,Drama,Fantasy,
28185,1994,5.2,Action,Drama,Thriller
28186,1994,4.0,Action,Sport,
28187,1994,6.1,Crime,Drama,Romance
28188,1994,6.8,Drama,War,
28189,1994,4.5,Action,Crime,Drama
28190,1993,6.5,Crime,Thriller,
28191,1994,5.7,Drama,Thriller,
28192,1994,6.6,Comedy,,
28193,1995,7.1,Drama,,
28194,1994,7.3,Drama,,
28195,1994,7.4,Action,Crime,Drama
28196,1994,7.3,Drama,,
28197,1994,4.7,Comedy,Family,
28198,1994,6.5,Comedy,,
28199,1994,4.6,Drama,Thriller,
28200,1994,7.4,Drama,,
28201,1994,6.5,Action,Biography,Drama
28202,1994,5.9,Family,Adventure,
28203,1994,6.4,Drama,Romance,
28204,1994,7.0,Crime,Drama,Romance
28205,1994,5.9,Drama,Mystery,Romance
28206,1995,4.9,Crime,Drama,Thriller
28207,1993,6.7,Drama,,
28208,1994,7.5,Drama,Romance,War
28209,1995,6.9,Drama,,
28210,1994,4.6,Comedy,Fantasy,Horror
28211,1995,6.2,Drama,War,
28212,1997,4.2,Drama,Thriller,
28213,1994,7.2,Drama,Fantasy,Romance
28214,1994,6.9,Comedy,Romance,War
28215,1994,5.6,Comedy,Western,
28216,1995,5.7,Drama,,
28217,1994,8.5,Animation,Adventure,Drama
28218,1994,5.4,Action,Crime,Thriller
28219,1994,7.2,Drama,Music,
28220,1994,6.1,Comedy,Family,Sport
28221,1994,6.4,Comedy,Family,Sport
28222,1994,6.3,Comedy,Family,Romance
28223,1994,7.3,Drama,Family,Romance
28224,1994,4.6,Drama,Thriller,Mystery
28225,1994,5.1,Crime,Drama,Romance
28226,1994,5.3,Action,Adventure,
28227,1994,6.1,Comedy,Romance,
28228,1994,6.0,Comedy,Drama,Romance
28229,1994,4.9,Crime,Drama,Mystery
28230,1994,6.1,Crime,Romance,Thriller
28231,1994,6.0,Action,Comedy,Crime
28232,1995,6.0,Drama,,
28233,1994,6.2,Comedy,Romance,
28234,1994,4.6,Action,Horror,
28235,1994,1.8,Drama,Romance,
28236,1994,8.5,Action,Crime,Drama
28237,1994,5.7,Action,,
28238,1994,5.4,Horror,Sci-Fi,Thriller
28239,1994,7.2,Biography,Comedy,Drama
28240,1994,3.5,Comedy,Family,
28241,1994,6.5,Action,Comedy,
28242,1994,5.6,Comedy,Sport,
28243,1995,6.3,Adventure,Comedy,Family
28244,1994,7.7,Drama,,
28245,1994,6.7,Comedy,Drama,
28246,1994,4.8,Comedy,Drama,Romance
28247,1996,5.8,Action,Adventure,Comedy
28248,1993,5.5,Drama,,
28249,1994,5.6,Drama,,
28250,1994,6.9,Action,Comedy,Crime
28251,2006,6.6,Drama,Fantasy,
28252,1994,7.0,Action,Adventure,Comedy
28253,1995,4.7,Comedy,,
28254,1995,5.1,Comedy,,
28255,1994,5.8,Action,Drama,Thriller
28256,1994,6.1,Biography,Drama,
28257,1994,6.1,Action,Drama,Romance
28258,1994,5.2,Action,Crime,Drama
28259,1995,4.8,Action,Drama,
28260,1994,4.2,Mystery,Thriller,
28261,1994,5.4,Comedy,Thriller,
28262,1994,5.6,Comedy,Romance,
28263,1994,5.6,Comedy,,
28264,1994,6.0,Biography,Drama,Music
28265,1994,7.1,Drama,,
28266,1993,4.1,Drama,Mystery,Thriller
28267,1994,6.2,Comedy,,
28268,1994,6.5,Family,Fantasy,
28269,1994,4.6,Comedy,,
28270,1994,3.7,Horror,,
28271,1994,5.4,Comedy,Crime,
28272,1994,5.5,Comedy,Drama,
28273,1994,6.7,Drama,,
28274,1994,6.6,Drama,,
28275,1994,5.3,Adventure,Comedy,Crime
28276,1994,5.1,Horror,Mystery,Thriller
28277,1995,5.7,Thriller,,
28278,1994,7.5,Comedy,Crime,Mystery
28279,1995,6.3,Action,Thriller,Comedy
28280,1994,6.8,Drama,Romance,
28281,1994,4.1,Comedy,Drama,
28282,1994,6.4,Biography,Drama,
28283,1994,2.7,Comedy,Family,Fantasy
28284,1994,7.2,Comedy,Drama,
28285,1995,6.7,Crime,Thriller,
28286,1994,5.5,Comedy,Romance,
28287,1994,5.3,Comedy,Drama,Family
28288,1994,6.1,Drama,Horror,
28289,1994,6.5,Comedy,Crime,
28290,1993,5.6,Comedy,Romance,
28291,1994,7.2,Horror,Thriller,
28292,1994,7.3,Action,Crime,Drama
28293,1994,5.2,Action,Drama,Thriller
28294,1994,6.5,Drama,,
28295,1994,5.7,Drama,,
28296,1994,5.7,Comedy,,
28297,1994,3.2,Adventure,Comedy,Family
28298,1994,5.6,Comedy,Drama,
28299,1994,4.2,Action,Sci-Fi,
28300,1994,4.4,Action,Drama,Family
28301,1994,7.5,Drama,,
28302,1995,4.0,Comedy,,
28303,1994,5.4,Drama,,
28304,1994,6.0,Comedy,Fantasy,Horror
28305,1995,5.9,Action,Crime,Thriller
28306,1994,4.2,Drama,Thriller,
28307,1994,5.5,Comedy,Romance,
28308,1995,4.5,Action,Crime,Drama
28309,1994,4.7,Comedy,,
28310,1994,6.1,Action,Drama,Sci-Fi
28311,1994,7.4,Comedy,Drama,
28312,1994,4.5,Adventure,Comedy,Drama
28313,1994,5.8,Biography,Drama,
28314,1994,5.1,Adventure,Comedy,Horror
28315,1994,4.5,Comedy,Drama,
28316,1994,7.4,Drama,,
28317,1994,5.1,Drama,Romance,Thriller
28318,1993,7.4,Comedy,Drama,Fantasy
28319,1994,6.6,Drama,Thriller,
28320,1995,5.8,Comedy,,
28321,1994,4.6,Action,Adventure,Thriller
28322,1994,7.9,Crime,Drama,
28323,1994,4.4,Action,Crime,
28324,1994,6.5,Comedy,Romance,
28325,1994,5.1,Drama,Romance,
28326,1994,5.2,Drama,Romance,Thriller
28327,1994,6.8,Drama,,
28328,1994,6.6,Comedy,,
28329,1994,6.2,Crime,Drama,
28330,1994,6.1,Animation,Adventure,Comedy
28331,1994,5.7,Comedy,,
28332,1994,7.0,Drama,Romance,
28333,1994,4.8,Horror,Thriller,
28334,1994,6.7,Comedy,Drama,
28335,1994,6.5,Drama,Romance,
28336,1994,6.1,Comedy,Drama,
28337,1994,6.4,Comedy,Drama,Crime
28338,1994,5.3,Drama,,
28339,1994,4.6,Drama,Mystery,Thriller
28340,1994,7.3,Thriller,,
28341,1995,5.8,Thriller,,
28342,1994,3.8,Comedy,,
28343,1994,4.3,Action,Drama,Thriller
28344,1994,6.2,Comedy,,
28345,1994,5.0,War,,
28346,1994,4.3,Comedy,Family,Sci-Fi
28347,1994,6.9,Drama,,
28348,1994,6.1,Action,Fantasy,Horror
28349,1995,5.5,Adventure,Family,Fantasy
28350,1994,7.3,Comedy,Romance,
28351,1994,5.7,Crime,Drama,Music
28352,1994,3.5,Comedy,Romance,Thriller
28353,1994,6.0,Drama,,
28354,1995,6.0,Comedy,Sci-Fi,
28355,1995,5.8,Action,Drama,Romance
28356,1995,3.9,Action,Comedy,Crime
28357,1994,5.3,Drama,Mystery,Thriller
28358,1994,3.5,Sci-Fi,,
28359,1994,6.9,Comedy,,
28360,1994,3.6,Comedy,Crime,
28361,1994,5.7,Action,Crime,
28362,1995,6.1,Crime,Drama,
28363,1994,5.7,Drama,,
28364,1995,6.5,Comedy,Romance,
28365,1994,5.9,Drama,,
28366,1994,7.7,Biography,Comedy,Drama
28367,1994,8.0,Drama,War,
28368,1993,6.2,Mystery,Romance,Thriller
28369,1994,7.0,Drama,Romance,
28370,1994,5.4,Comedy,,
28371,1994,5.6,Adventure,Drama,
28372,1994,6.0,Comedy,Drama,History
28373,1994,6.0,Comedy,Family,Fantasy
